area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
釧路・根室,根室,根室市,宿泊客延数,4.8,6.7,8.4,13.8,20.2,11,6.8,5.3,4.6,4.2,4.8,4.8,95.4,100.8,94.6,
釧路・根室,根室,別海町,入込総数,19.8,16,38.4,43.5,47.7,40,28.5,4.4,2,3.3,11.6,4,259.2,309.8,83.7,
釧路・根室,根室,別海町,内道外客,4.6,6.6,15,17.9,25.3,11.5,8.5,2.1,0.9,1.6,5.9,2,101.9,136.3,74.8,
釧路・根室,根室,別海町,内道内客,15.2,9.4,23.4,25.6,22.4,28.5,20,2.3,1.1,1.7,5.7,2,157.3,173.5,90.7,
釧路・根室,根室,別海町,内日帰客,19.3,15,37,41.7,46.1,38.8,27.7,3.8,1.3,2.8,10.8,3.5,247.8,297.3,83.4,
釧路・根室,根室,別海町,内宿泊客,0.5,1,1.4,1.8,1.6,1.2,0.8,0.6,0.7,0.5,0.8,0.5,11.4,12.5,91.2,
釧路・根室,根室,別海町,宿泊客延数,0.8,1.7,2,2.8,3.2,1.9,1.6,1.4,1.1,0.9,1.1,0.7,19.2,23.2,82.8,
釧路・根室,根室,中標津町,入込総数,8.7,22.7,24.4,56.3,71.5,39.3,18.5,8.7,5.1,6.9,27.9,8.9,298.9,286.2,104.4,
釧路・根室,根室,中標津町,内道外客,2.5,8.2,10.4,18.5,23.5,12.3,8.2,2.6,1.3,2,4,3,96.5,98.4,98.1,
釧路・根室,根室,中標津町,内道内客,6.2,14.5,14,37.8,48,27,10.3,6.1,3.8,4.9,23.9,5.9,202.4,187.8,107.8,
釧路・根室,根室,中標津町,内日帰客,5.6,18.7,20,50.8,65.6,34.7,13.4,4.6,1.6,3.3,24.4,5.2,247.9,237.3,104.5,
釧路・根室,根室,中標津町,内宿泊客,3.1,4,4.4,5.5,5.9,4.6,5.1,4.1,3.5,3.6,3.5,3.7,51,48.9,104.3,
釧路・根室,根室,中標津町,宿泊客延数,3.9,5.3,5.9,6.9,7.4,5.7,6.4,5.3,4.5,4.3,4.5,4.3,64.4,62.2,103.5,
釧路・根室,根室,標津町,入込総数,7.6,22.6,29.7,36.2,86.5,33.3,23.6,6.2,2.1,20.2,27.1,4.5,299.6,361.4,82.9,
釧路・根室,根室,標津町,内道外客,4.6,8.3,15.5,18.6,31.4,14.3,10.4,2.6,1.4,1.8,7.1,3,119,157.7,75.5,
釧路・根室,根室,標津町,内道内客,3,14.3,14.2,17.6,55.1,19,13.2,3.6,0.7,18.4,20,1.5,180.6,203.7,88.7,
釧路・根室,根室,標津町,内日帰客,7.5,22.3,29.2,35.2,85.3,32.6,22.7,5.6,1.7,19.9,26.4,4.1,292.5,352.2,83,
釧路・根室,根室,標津町,内宿泊客,0.1,0.3,0.5,1,1.2,0.7,0.9,0.6,0.4,0.3,0.7,0.4,7.1,9.2,77.2,
釧路・根室,根室,標津町,宿泊客延数,0.2,0.5,0.8,1.5,1.9,1,1.6,1.2,1.1,0.9,1.2,0.8,12.7,15.8,80.4,
釧路・根室,根室,羅臼町,入込総数,10.6,45.2,54.4,87.1,171.2,49.2,61.2,6.8,6,4.2,9,3.9,508.8,546.2,93.2,
釧路・根室,根室,羅臼町,内道外客,6.7,35.5,37.3,56.1,116.2,32.5,44,5,4.9,3.5,5.8,3.1,350.6,186.3,188.2,
釧路・根室,根室,羅臼町,内道内客,3.9,9.7,17.1,31,55,16.7,17.2,1.8,1.1,0.7,3.2,0.8,158.2,359.9,44,
釧路・根室,根室,羅臼町,内日帰客,9,42.2,50.1,81.8,154.2,45.7,57.5,5.1,4.4,2.7,5.1,2,459.8,481.8,95.4,
釧路・根室,根室,羅臼町,内宿泊客,1.6,3,4.3,5.3,17,3.5,3.7,1.7,1.6,1.5,3.9,1.9,49,64.4,76.1,
釧路・根室,根室,羅臼町,宿泊客延数,1.6,3,4.3,5.8,17.2,3.6,4.2,1.7,1.7,1.5,4,1.9,50.5,68.3,73.9,
