area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
道北,留萌,羽幌町,内日帰客,0.4,0.8,24.7,2.7,2.8,0.6,0.4,0.3,0.3,0.4,0.3,0.3,34,45.2,75.20000000000,
道北,留萌,羽幌町,内宿泊客,1,2,3,10.6,11.8,2.2,1.6,1,0.8,0.9,0.9,1,36.8,42.7,86.20000000000,
道北,留萌,羽幌町,宿泊客延数,1.1,2.3,3.5,14.4,16.1,2.3,1.6,1,0.8,0.9,0.9,1,45.9,54.2,84.70000000000,
道北,留萌,初山別村,入込総数,3.9,6.2,5.5,8.5,17.3,7.1,3,1.6,1.5,1.5,1.4,1.7,59.2,62.2,95.20000000000,
道北,留萌,初山別村,内道外客,0.6,1,0.9,1.4,2.8,1.1,0.5,0.3,0.2,0.2,0.2,0.3,9.5,10,95.00000000000,
道北,留萌,初山別村,内道内客,3.3,5.2,4.6,7.1,14.5,6,2.5,1.3,1.3,1.3,1.2,1.4,49.7,52.2,95.20000000000,
道北,留萌,初山別村,内日帰客,3.6,5.6,4.8,6.9,14,6.2,2.5,1.3,1.3,1.3,1.2,1.4,50.1,53.5,93.60000000000,
道北,留萌,初山別村,内宿泊客,0.3,0.6,0.7,1.6,3.3,0.9,0.5,0.3,0.2,0.2,0.2,0.3,9.1,8.7,104.60000000000,
道北,留萌,初山別村,宿泊客延数,0.3,0.6,0.7,1.6,3.3,0.9,0.5,0.3,0.2,0.2,0.2,0.3,9.1,8.7,104.60000000000,
道北,留萌,遠別町,入込総数,8.5,12.5,11.2,12.6,18.8,2.3,1.9,1.4,1.4,2,2.9,4.2,79.7,92.8,85.90000000000,
道北,留萌,遠別町,内道外客,1.7,2.5,2.2,2.5,3.8,0.5,0.3,0.2,0.2,0.3,0.5,0.8,15.5,18.7,82.90000000000,
道北,留萌,遠別町,内道内客,6.8,10,9,10.1,15,1.8,1.6,1.2,1.2,1.7,2.4,3.4,64.2,74.1,86.60000000000,
道北,留萌,遠別町,内日帰客,8.2,12.1,10.7,11.9,18.2,1.6,1.4,1.1,1.2,1.8,2.7,4,74.9,88,85.10000000000,
道北,留萌,遠別町,内宿泊客,0.3,0.4,0.5,0.7,0.6,0.7,0.5,0.3,0.2,0.2,0.2,0.2,4.8,4.8,100.00000000000,
道北,留萌,遠別町,宿泊客延数,0.7,1,1.5,1.8,1.5,1.7,1.7,1.3,0.7,0.6,0.4,0.2,13.1,9.8,133.70000000000,
道北,留萌,天塩町,入込総数,21.6,51.3,49.7,72.3,66.7,54.2,34.9,20.9,19.5,17.5,16.5,17.3,442.4,221.8,199.50000000000,
道北,留萌,天塩町,内道外客,0.1,0.3,0.7,1.3,1.9,0.9,0.5,0.3,0.1,0,0.1,0.1,6.3,6.4,98.40000000000,
道北,留萌,天塩町,内道内客,21.5,51,49,71,64.8,53.3,34.4,20.6,19.4,17.5,16.4,17.2,436.1,215.4,202.50000000000,
道北,留萌,天塩町,内日帰客,20,48.8,46.2,66.5,59.1,49.5,32,18.8,18.5,16.7,15.6,16.2,407.9,190.9,213.70000000000,
道北,留萌,天塩町,内宿泊客,1.6,2.5,3.5,5.8,7.6,4.7,2.9,2.1,1,0.8,0.9,1.1,34.5,30.9,111.70000000000,
道北,留萌,天塩町,宿泊客延数,1.6,2.5,3.5,5.8,7.6,4.7,2.9,2.1,1,0.8,0.9,1.1,34.5,30.9,111.70000000000,
道北,宗谷,稚内市,入込総数,25.8,64.2,65.1,82.2,79.2,78,31.800,20.600,17.800,14.900,13.200,8.900,501.7,503.4,99.70000000000,
道北,宗谷,稚内市,内道外客,18.9,51.2,55.1,63.9,53.3,51.2,21.700,15.800,15.300,10.400,8.700,3.000,368.5,373.5,98.70000000000,
道北,宗谷,稚内市,内道内客,6.9,13,10,18.3,25.9,26.8,10.100,4.800,2.500,4.500,4.500,5.900,133.2,129.9,102.50000000000,
道北,宗谷,稚内市,内日帰客,5.3,34,29.3,39.7,37.6,42.7,5.500,2.500,2.800,3.000,0.500,0.300,203.2,200.1,101.50000000000,
道北,宗谷,稚内市,内宿泊客,20.5,30.2,35.8,42.5,41.6,35.3,26.300,18.100,15.000,11.900,12.700,8.600,298.5,303.3,98.40000000000,
道北,宗谷,稚内市,宿泊客延数,23.8,35.5,43.7,52.7,51.5,43.3,32.200,23.300,18.700,14.500,15.700,11.400,366.3,367.4,99.70000000000,
道北,宗谷,幌延町,入込総数,3,8.2,13.9,25.1,24.5,9.8,4.800,2.400,3.500,1.500,1.400,0.200,98.3,102.6,95.80000000000,
道北,宗谷,幌延町,内道外客,0.9,2.3,7,5,5.9,4.4,1.700,0.600,1.300,0.500,0.700,0.100,30.4,32.7,93.00000000000,
道北,宗谷,幌延町,内道内客,2.1,5.9,6.9,20.1,18.6,5.4,3.100,1.800,2.200,1.000,0.700,0.100,67.9,69.9,97.10000000000,
道北,宗谷,幌延町,内日帰客,1.6,6.1,11.2,22,22.1,7.2,2.700,0.600,1.600,1.000,1.100,0.100,77.3,73.7,104.90000000000,
道北,宗谷,幌延町,内宿泊客,1.4,2.1,2.7,3.1,2.4,2.6,2.100,1.800,1.900,0.500,0.300,0.100,21,28.9,72.70000000000,
道北,宗谷,幌延町,宿泊客延数,1.4,2.1,2.7,3.1,2.4,2.6,2.100,1.800,1.900,0.500,0.300,0.100,21,28.9,72.70000000000,
道北,宗谷,猿払村,入込総数,10,15.9,15.8,32.5,17.1,17.8,17.300,10.500,7.000,5.000,4.000,5.000,157.9,150.1,105.20000000000,
道北,宗谷,猿払村,内道外客,0.5,2.3,3.3,3.5,3.1,2.9,3.100,0.900,0.000,0.000,0.000,0.000,19.6,22,89.10000000000,
道北,宗谷,猿払村,内道内客,9.5,13.6,12.5,29,14,14.9,14.200,9.600,7.000,5.000,4.000,5.000,138.3,128.1,108.00000000000,
道北,宗谷,猿払村,内日帰客,9.3,15.1,13.9,30.4,14.9,16,15.800,9.600,7.000,5.000,4.000,5.000,146,136.4,107.00000000000,
道北,宗谷,猿払村,内宿泊客,0.7,0.8,1.9,2.1,2.2,1.8,1.500,0.900,0.000,0.000,0.000,0.000,11.9,13.7,86.90000000000,
道北,宗谷,猿払村,宿泊客延数,0.7,0.8,1.9,2.1,2.2,1.8,1.500,0.900,0.000,0.000,0.000,0.000,11.9,13.7,86.90000000000,
道北,宗谷,浜頓別町,入込総数,7.1,51.9,42.8,75.3,65.3,43.2,36.000,19.300,14.700,15.000,13.900,15.300,399.8,133.9,298.60000000000,
道北,宗谷,浜頓別町,内道外客,4.1,30.3,25,43.9,38.1,25.2,21.000,11.300,8.600,3.100,2.800,3.100,216.5,78.2,276.90000000000,
道北,宗谷,浜頓別町,内道内客,3,21.6,17.8,31.4,27.2,18,15.000,8.000,6.100,11.900,11.100,12.200,183.3,55.7,329.10000000000,
道北,宗谷,浜頓別町,内日帰客,6,50.7,41.2,73.3,63.4,41.5,34.400,18.000,13.600,14.100,12.800,14.300,383.3,118,324.80000000000,
道北,宗谷,浜頓別町,内宿泊客,1.1,1.2,1.6,2,1.9,1.7,1.600,1.300,1.100,0.900,1.100,1.000,16.5,15.9,103.80000000000,
道北,宗谷,浜頓別町,宿泊客延数,1.2,1.4,1.7,2.3,2.2,1.9,2.000,1.600,1.400,1.200,1.200,1.200,19.3,19.9,97.00000000000,
道北,宗谷,中頓別町,入込総数,4.1,7.7,7.1,6.8,9.4,7.2,3.100,1.000,0.900,0.900,1.200,1.800,51.2,54.4,94.10000000000,
道北,宗谷,中頓別町,内道外客,0.1,0.5,0.4,1,1.2,1,0.200,0.000,0.000,0.000,0.000,0.100,4.5,4.3,104.70000000000,
道北,宗谷,中頓別町,内道内客,4,7.2,6.7,5.8,8.2,6.2,2.900,1.000,0.900,0.900,1.200,1.700,46.7,50.1,93.20000000000,
道北,宗谷,中頓別町,内日帰客,3.8,7.3,6.5,6,8.5,6.6,2.700,0.700,0.800,0.800,1.000,1.600,46.3,48.6,95.30000000000,
道北,宗谷,中頓別町,内宿泊客,0.3,0.4,0.6,0.8,0.9,0.6,0.400,0.300,0.100,0.100,0.200,0.200,4.9,5.8,84.50000000000,
道北,宗谷,中頓別町,宿泊客延数,0.3,0.5,0.6,1,1.2,0.8,0.400,0.300,0.100,0.100,0.200,0.200,5.7,6.7,85.10000000000,
道北,宗谷,枝幸町,入込総数,11.7,17.8,19.8,47.1,32.7,24.8,24.100,13.400,7.400,8.500,8.600,6.500,222.4,225.6,98.60000000000,
道北,宗谷,枝幸町,内道外客,1.2,5.3,4.9,14.1,9.8,6.2,2.400,0.700,0.400,0.400,0.400,0.300,46.1,46.8,98.50000000000,
道北,宗谷,枝幸町,内道内客,10.5,12.5,14.9,33,22.9,18.6,21.700,12.700,7.000,8.100,8.200,6.200,176.3,178.8,98.60000000000,
道北,宗谷,枝幸町,内日帰客,9.2,15,16.7,43,28.4,21.1,20.500,10.800,5.300,6.200,6.400,4.800,187.4,193.6,96.80000000000,
道北,宗谷,枝幸町,内宿泊客,2.5,2.8,3.1,4.1,4.3,3.7,3.600,2.600,2.100,2.300,2.200,1.700,35,32,109.40000000000,
道北,宗谷,枝幸町,宿泊客延数,2.8,3.2,3.4,4.5,4.8,4.1,4.000,2.900,2.300,2.600,2.400,1.900,38.9,35.6,109.30000000000,
道北,宗谷,豊富町,入込総数,23.7,39.6,43.8,37.1,33.1,23.1,26.100,10.000,8.800,9.400,7.500,8.500,270.7,270.2,100.20000000000,
道北,宗谷,豊富町,内道外客,0.7,1.5,2.5,3.2,2.9,2,0.700,0.500,0.600,0.400,0.500,0.400,15.9,18,88.30000000000,
道北,宗谷,豊富町,内道内客,23,38.1,41.3,33.9,30.2,21.1,25.400,9.500,8.200,9.000,7.000,8.100,254.8,252.2,101.00000000000,
道北,宗谷,豊富町,内日帰客,21.2,35.8,39.6,31.9,27.4,18.9,22.900,8.000,6.600,7.800,5.700,6.900,232.7,229.9,101.20000000000,
道北,宗谷,豊富町,内宿泊客,2.5,3.8,4.2,5.2,5.7,4.2,3.200,2.000,2.200,1.600,1.800,1.600,38,40.3,94.30000000000,
道北,宗谷,豊富町,宿泊客延数,2.7,4.1,4.6,5.8,6.3,4.6,3.500,3.000,2.400,1.800,2.100,1.800,42.7,44.5,96.00000000000,
道北,宗谷,礼文町,入込総数,3.7,12.3,24.2,24.4,18.7,17.2,7.700,0.900,0.800,0.700,0.700,0.700,112,112.9,99.20000000000,
道北,宗谷,礼文町,内道外客,1.5,5.5,20.6,19.5,15,12.9,4.600,0.600,0.400,0.400,0.500,0.400,81.9,83.9,97.60000000000,
道北,宗谷,礼文町,内道内客,2.2,6.8,3.6,4.9,3.7,4.3,3.100,0.300,0.400,0.300,0.200,0.300,30.1,29,103.80000000000,
道北,宗谷,礼文町,内日帰客,3,7.9,13.1,11.9,9.3,10.9,5.900,0.700,0.600,0.600,0.500,0.600,65,64.3,101.10000000000,
道北,宗谷,礼文町,内宿泊客,0.7,4.4,11.1,12.5,9.4,6.3,1.800,0.200,0.200,0.100,0.200,0.100,47,48.6,96.70000000000,
道北,宗谷,礼文町,宿泊客延数,0.9,5,14.1,15.1,11.2,7.1,2.000,0.500,0.300,0.200,0.300,0.300,57,56.6,100.70000000000,
道北,宗谷,利尻町,入込総数,5.2,13.7,26.6,28.7,24.8,21.7,8.700,1.400,1.400,1.100,1.300,1.300,135.9,137.2,99.10000000000,
道北,宗谷,利尻町,内道外客,1.7,8.1,11.3,10.2,5.5,7.8,5.700,0.000,0.000,0.000,0.000,0.000,50.3,57.8,87.00000000000,
道北,宗谷,利尻町,内道内客,3.5,5.6,15.3,18.5,19.3,13.9,3.000,1.400,1.400,1.100,1.300,1.300,85.6,79.4,107.80000000000,
道北,宗谷,利尻町,内日帰客,4.6,11.2,20.9,22.8,19.8,17.4,7.600,1.100,1.300,0.900,1.000,1.100,109.7,112.4,97.60000000000,
道北,宗谷,利尻町,内宿泊客,0.6,2.5,5.7,5.9,5,4.3,1.100,0.300,0.100,0.200,0.300,0.200,26.2,24.8,105.60000000000,
道北,宗谷,利尻町,宿泊客延数,0.9,2.8,6.4,6.4,5.9,4.8,1.700,0.700,0.200,0.300,0.400,0.300,30.8,29,106.20000000000,
道北,宗谷,利尻富士町,入込総数,5.2,13.7,26.6,28.7,24.8,21.7,8.700,1.400,1.400,1.100,1.300,1.300,135.9,137.2,99.10000000000,
道北,宗谷,利尻富士町,内道外客,1.7,8.1,11.3,10.2,5.5,7.8,5.700,0.000,0.000,0.000,0.000,0.000,50.3,57.8,87.00000000000,
道北,宗谷,利尻富士町,内道内客,3.5,5.6,15.3,18.5,19.3,13.9,3.000,1.400,1.400,1.100,1.300,1.300,85.6,79.4,107.80000000000,
道北,宗谷,利尻富士町,内日帰客,3,6.4,13.5,14.3,13.6,12.2,4.200,1.100,1.100,0.800,0.900,0.800,71.9,72,99.90000000000,
道北,宗谷,利尻富士町,内宿泊客,2.2,7.3,13.1,14.4,11.2,9.5,4.500,0.300,0.300,0.300,0.400,0.500,64,65.2,98.20000000000,
道北,宗谷,利尻富士町,宿泊客延数,2.6,8.3,15.5,17.3,13.9,11.2,5.400,1.000,1.000,1.100,1.600,1.400,80.3,80.6,99.60000000000,
オホーツク,オホーツク,北見市,入込総数,103,164.4,130.8,146.1,194.2,150.7,118.3,68.2,61.1,84.8,92.4,31.2,1345.2,1435.3,93.70000000000,
オホーツク,オホーツク,北見市,内道外客,27.4,41.4,36.6,41.3,52.9,42.8,31.9,19,15.2,18.7,25.8,7.2,360.2,353.1,102.00000000000,
オホーツク,オホーツク,北見市,内道内客,75.6,123,94.2,104.8,141.3,107.9,86.4,49.2,45.9,66.1,66.6,24,985,1082.2,91.00000000000,
オホーツク,オホーツク,北見市,内日帰客,59.2,109.9,73.9,84.3,123.6,90.4,66.8,28.8,25.5,48.1,50.9,13.5,774.9,799.7,96.90000000000,
オホーツク,オホーツク,北見市,内宿泊客,43.8,54.5,56.9,61.8,70.6,60.3,51.5,39.4,35.6,36.7,41.5,17.7,570.3,635.6,89.70000000000,
オホーツク,オホーツク,北見市,宿泊客延数,47.2,58.2,62,67.4,76.8,64.5,61,46.1,42.4,43.9,48.1,20.8,638.4,695.4,91.80000000000,
オホーツク,オホーツク,網走市,入込総数,67.9,103,98.1,137,229.8,136.3,110.5,81.3,57.1,127.3,186.6,44.3,1379.2,1472.5,93.70000000000,
オホーツク,オホーツク,網走市,内道外客,27.1,47.8,47.2,56.3,110.3,57.2,38.6,27.1,16,28.4,78.3,12.1,546.4,799.2,68.40000000000,
オホーツク,オホーツク,網走市,内道内客,40.8,55.2,50.9,80.7,119.5,79.1,71.9,54.2,41.1,98.9,108.3,32.2,832.8,673.3,123.70000000000,
オホーツク,オホーツク,網走市,内日帰客,49.1,70.7,68.2,95.4,180.2,97,79.6,61.2,40,106.2,158,35.5,1041.1,1117.6,93.20000000000,
オホーツク,オホーツク,網走市,内宿泊客,18.8,32.3,29.9,41.6,49.6,39.3,30.9,20.1,17.1,21.1,28.6,8.8,338.1,354.9,95.30000000000,
オホーツク,オホーツク,網走市,宿泊客延数,23.5,40.4,37.4,52,62,49.1,38.6,25.1,21.4,26.4,35.8,11,422.7,443.7,95.30000000000,
オホーツク,オホーツク,紋別市,入込総数,24.9,44.5,29.9,130.4,53.2,34.2,33,15.4,17.5,18.4,90.9,8.4,500.7,511.7,97.90000000000,
オホーツク,オホーツク,紋別市,内道外客,9.2,16.5,11.1,48.5,19.8,12.7,12.3,5.7,6.5,6.9,33.8,3.1,186.1,260.6,71.40000000000,
オホーツク,オホーツク,紋別市,内道内客,15.7,28,18.8,81.9,33.4,21.5,20.7,9.7,11,11.5,57.1,5.3,314.6,251.1,125.30000000000,
オホーツク,オホーツク,紋別市,内日帰客,18.8,35.7,23,121.9,43.8,26.7,26.1,10.4,12.5,14,83.9,5.8,422.6,443.3,95.30000000000,
オホーツク,オホーツク,紋別市,内宿泊客,6.1,8.8,6.9,8.5,9.4,7.5,6.9,5,5,4.4,7,2.6,78.1,68.4,114.20000000000,
オホーツク,オホーツク,紋別市,宿泊客延数,6.1,8.8,6.9,8.5,9.4,7.5,6.9,5,5,4.4,7,2.6,78.1,68.4,114.20000000000,
オホーツク,オホーツク,美幌町,入込総数,37,44.6,62.4,102.3,141.4,65.4,59.1,11.5,6.9,7.8,5.5,7.1,551,622.1,88.60000000000,
オホーツク,オホーツク,美幌町,内道外客,14.8,17.8,25,40.9,56.5,26.2,23.6,4.6,2.8,3.1,2.2,2.8,220.3,248.8,88.50000000000,
オホーツク,オホーツク,美幌町,内道内客,22.2,26.8,37.4,61.4,84.9,39.2,35.5,6.9,4.1,4.7,3.3,4.3,330.7,373.3,88.60000000000,
オホーツク,オホーツク,美幌町,内日帰客,36,43.5,61,100.5,139.3,63.6,57.5,9.8,5.9,7.2,4.9,6.6,535.8,606.7,88.30000000000,
オホーツク,オホーツク,美幌町,内宿泊客,1,1.1,1.4,1.8,2.1,1.8,1.6,1.7,1,0.6,0.6,0.5,15.2,15.4,98.70000000000,
オホーツク,オホーツク,美幌町,宿泊客延数,1.1,1.2,1.5,2.1,2.5,2,1.9,1.7,1.1,0.7,0.7,0.6,17.1,19.2,89.10000000000,
オホーツク,オホーツク,津別町,入込総数,18.2,34.2,42.3,44.5,53.9,46.2,39.1,15.8,9.6,11.1,11.6,5.4,331.9,295.7,112.20000000000,
オホーツク,オホーツク,津別町,内道外客,5.1,9.8,12.3,12.9,15.5,13.5,11.5,4.4,2.6,2.9,3.2,1.3,95,87.8,108.20000000000,
オホーツク,オホーツク,津別町,内道内客,13.1,24.4,30,31.6,38.4,32.7,27.6,11.4,7,8.2,8.4,4.1,236.9,207.9,113.90000000000,
オホーツク,オホーツク,津別町,内日帰客,17.9,33.4,41.3,43,51.3,45,38.2,15.4,9.2,10.6,11.2,5.2,321.7,285.4,112.70000000000,
オホーツク,オホーツク,津別町,内宿泊客,0.3,0.8,1,1.5,2.6,1.2,0.9,0.4,0.4,0.5,0.4,0.2,10.2,10.3,99.00000000000,
オホーツク,オホーツク,津別町,宿泊客延数,0.4,0.8,1.3,1.6,2.7,1.5,1.2,0.6,0.5,0.6,0.4,0.2,11.8,12.3,95.90000000000,
オホーツク,オホーツク,斜里町,入込総数,33.7,64.4,97.6,167.8,272.3,210.3,151,26.7,26.5,22.7,76.8,15.6,1165.4,1143.5,101.90000000000,
オホーツク,オホーツク,斜里町,内道外客,19.4,49.5,79.2,135.2,221.4,160.1,86.1,13.6,10.5,10.4,44.7,9.3,839.4,814.5,103.10000000000,
オホーツク,オホーツク,斜里町,内道内客,14.3,14.9,18.4,32.6,50.9,50.2,64.9,13.1,16,12.3,32.1,6.3,326,329,99.10000000000,
オホーツク,オホーツク,斜里町,内日帰客,13.1,26,49.6,106.3,196,151.3,110.9,6.6,10.7,3.8,48.1,9.5,731.9,714.9,102.40000000000,
オホーツク,オホーツク,斜里町,内宿泊客,20.6,38.4,48,61.5,76.3,59,40.1,20.1,15.8,18.9,28.7,6.1,433.5,428.6,101.10000000000,
オホーツク,オホーツク,斜里町,宿泊客延数,21,39.2,49,62.7,77.8,60.2,40.9,20.5,16.1,19.3,29.3,6.2,442.2,437.1,101.20000000000,
オホーツク,オホーツク,清里町,入込総数,6.2,16.6,15.5,24,27.2,22,15.4,5.8,4,4.2,4.3,3.5,148.7,157,94.70000000000,
オホーツク,オホーツク,清里町,内道外客,1.6,6.1,6.8,14.6,17.1,9.9,3.9,2.1,1.7,2.5,2.7,1.6,70.6,77.4,91.20000000000,
オホーツク,オホーツク,清里町,内道内客,4.6,10.5,8.7,9.4,10.1,12.1,11.5,3.7,2.3,1.7,1.6,1.9,78.1,79.6,98.10000000000,
オホーツク,オホーツク,清里町,内日帰客,5.5,15.5,13.9,20.4,22.3,19.8,13.5,5,3.5,3.6,3.5,3.1,129.6,140.1,92.50000000000,
オホーツク,オホーツク,清里町,内宿泊客,0.7,1.1,1.6,3.6,4.9,2.2,1.9,0.8,0.5,0.6,0.8,0.4,19.1,16.9,113.00000000000,
オホーツク,オホーツク,清里町,宿泊客延数,0.7,1.2,1.7,3.6,5,2.3,2,0.9,0.5,0.6,0.8,0.4,19.7,17.4,113.20000000000,
オホーツク,オホーツク,小清水町,入込総数,35,54,77.5,105.8,81.2,75.4,42.3,19.5,15,15.9,22.1,15,558.7,567.9,98.40000000000,
オホーツク,オホーツク,小清水町,内道外客,24.8,36.7,57.3,75.1,57.6,53.5,28.2,13.9,10.6,11.2,15.6,10.7,395.2,401.8,98.40000000000,
オホーツク,オホーツク,小清水町,内道内客,10.2,17.3,20.2,30.7,23.6,21.9,14.1,5.6,4.4,4.7,6.5,4.3,163.5,166.1,98.40000000000,
オホーツク,オホーツク,小清水町,内日帰客,34.7,53.7,77.2,105,80.3,74.9,41.9,19.2,14.8,15.6,21.9,14.9,554.1,562.2,98.60000000000,
オホーツク,オホーツク,小清水町,内宿泊客,0.3,0.3,0.3,0.8,0.9,0.5,0.4,0.3,0.2,0.3,0.2,0.1,4.6,5.7,80.70000000000,
オホーツク,オホーツク,小清水町,宿泊客延数,0.3,0.3,0.3,0.8,0.9,0.5,0.4,0.3,0.2,0.3,0.2,0.1,4.6,6.2,74.20000000000,
オホーツク,オホーツク,訓子府町,入込総数,2,5.2,4.5,15.2,5.3,4.8,4,2,1.4,1.2,1.5,0.8,47.9,52.3,91.60000000000,
オホーツク,オホーツク,訓子府町,内道外客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,
オホーツク,オホーツク,訓子府町,内道内客,2,5.2,4.5,15.2,5.3,4.8,4,2,1.4,1.2,1.5,0.8,47.9,52.3,91.60000000000,
オホーツク,オホーツク,訓子府町,内日帰客,2,5.2,4.5,15.2,5.3,4.8,4,2,1.4,1.2,1.5,0.8,47.9,52.3,91.60000000000,
オホーツク,オホーツク,訓子府町,内宿泊客,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,
オホーツク,オホーツク,訓子府町,宿泊客延数,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,
オホーツク,オホーツク,置戸町,入込総数,9.3,11,10.5,23.2,13.7,11,10.9,7.1,7,8.8,6.4,2.6,121.5,100.1,121.40000000000,
オホーツク,オホーツク,置戸町,内道外客,0.1,0.1,0.2,0.9,0.5,0.2,0.2,0.1,0.1,0.1,0.1,0,2.6,2.1,123.80000000000,
オホーツク,オホーツク,置戸町,内道内客,9.2,10.9,10.3,22.3,13.2,10.8,10.7,7,6.9,8.7,6.3,2.6,118.9,98,121.30000000000,
オホーツク,オホーツク,置戸町,内日帰客,9.1,10.7,10.1,22.6,13.2,10.5,10.5,6.8,6.7,8.5,6.1,2.3,117.1,96,122.00000000000,
オホーツク,オホーツク,置戸町,内宿泊客,0.2,0.3,0.4,0.6,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3,4.4,4.1,107.30000000000,
オホーツク,オホーツク,置戸町,宿泊客延数,0.2,0.3,0.4,0.6,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3,4.4,4.1,107.30000000000,
オホーツク,オホーツク,佐呂間町,入込総数,15.2,30.7,16.9,24.7,34.6,28.5,17.8,7.5,5.7,4.6,7.1,4.8,198.1,185.1,107.00000000000,
オホーツク,オホーツク,佐呂間町,内道外客,6.2,11.7,12,8.5,21.2,13.7,12,1.7,2.5,3.4,5.3,1.3,99.5,89.3,111.40000000000,
オホーツク,オホーツク,佐呂間町,内道内客,9,19,4.9,16.2,13.4,14.8,5.8,5.8,3.2,1.2,1.8,3.5,98.6,95.8,102.90000000000,
オホーツク,オホーツク,佐呂間町,内日帰客,15,30.3,16.4,23.8,33.9,28,17.7,7.4,5.6,4.5,7,4.8,194.4,176.8,110.00000000000,
オホーツク,オホーツク,佐呂間町,内宿泊客,0.2,0.4,0.5,0.9,0.7,0.5,0.1,0.1,0.1,0.1,0.1,0,3.7,8.3,44.60000000000,
オホーツク,オホーツク,佐呂間町,宿泊客延数,0.2,0.4,0.7,1,0.7,0.6,0.1,0.1,0.1,0.1,0.1,0,4.1,9.6,42.70000000000,
オホーツク,オホーツク,遠軽町,入込総数,16.2,33.7,22.5,32.4,58.5,43.2,14.7,8.4,33.9,66.7,47.2,33.4,410.8,242.5,169.40000000000,
オホーツク,オホーツク,遠軽町,内道外客,2.4,5.1,3.4,4.9,8.8,6.5,2.2,1.3,5.1,10,7.1,5,61.8,36.3,170.20000000000,
オホーツク,オホーツク,遠軽町,内道内客,13.8,28.6,19.1,27.5,49.7,36.7,12.5,7.1,28.8,56.7,40.1,28.4,349,206.2,169.30000000000,
オホーツク,オホーツク,遠軽町,内日帰客,11.8,26,19,26.1,46.1,38.5,12.5,6.5,31.1,65.9,46,32.5,362,206.5,175.30000000000,
オホーツク,オホーツク,遠軽町,内宿泊客,4.4,7.7,3.5,6.3,12.4,4.7,2.2,1.9,2.8,0.8,1.2,0.9,48.8,36,135.60000000000,
オホーツク,オホーツク,遠軽町,宿泊客延数,4.8,8.1,3.6,8.5,13.8,5.1,2.3,2.2,3.9,0.9,1.2,1,55.4,40.2,137.80000000000,
オホーツク,オホーツク,湧別町,入込総数,35.9,138.4,43.7,52.9,79.8,48.7,32.1,22.9,18.9,18.4,18.5,15.2,525.4,497.5,105.60000000000,
オホーツク,オホーツク,湧別町,内道外客,10,39.6,12.4,14.7,19.1,12.9,9.1,6.6,5.6,5.5,5.5,1.5,142.5,139.5,102.20000000000,
オホーツク,オホーツク,湧別町,内道内客,25.9,98.8,31.3,38.2,60.7,35.8,23,16.3,13.3,12.9,13,13.7,382.9,358,107.00000000000,
オホーツク,オホーツク,湧別町,内日帰客,35.7,137.4,40.2,51.6,76.9,47.8,31.9,22.8,18.8,18.3,18.4,15.1,514.9,487.3,105.70000000000,
オホーツク,オホーツク,湧別町,内宿泊客,0.2,1,3.5,1.3,2.9,0.9,0.2,0.1,0.1,0.1,0.1,0.1,10.5,10.2,102.90000000000,
オホーツク,オホーツク,湧別町,宿泊客延数,0.2,1,3.5,1.3,2.9,0.9,0.2,0.1,0.1,0.1,0.1,0.1,10.5,10.2,102.90000000000,
オホーツク,オホーツク,滝上町,入込総数,1.1,43.1,1.6,2.1,2.2,4.6,1.3,1,0.8,0.8,0.9,0.7,60.2,69.6,86.50000000000,
オホーツク,オホーツク,滝上町,内道外客,0.1,0.3,0.2,0.4,0.3,0.2,0.3,0.3,0.2,0.1,0.2,0.1,2.7,6.4,42.20000000000,
オホーツク,オホーツク,滝上町,内道内客,1,42.8,1.4,1.7,1.9,4.4,1,0.7,0.6,0.7,0.7,0.6,57.5,63.2,91.00000000000,
オホーツク,オホーツク,滝上町,内日帰客,0.6,42,0.7,0.9,1,3.7,0.6,0.5,0.5,0.5,0.5,0.5,52,61.1,85.10000000000,
オホーツク,オホーツク,滝上町,内宿泊客,0.5,1.1,0.9,1.2,1.2,0.9,0.7,0.5,0.3,0.3,0.4,0.2,8.2,8.5,96.50000000000,
オホーツク,オホーツク,滝上町,宿泊客延数,1.1,2.1,1.6,2.1,2.2,1.6,0.8,0.6,0.4,0.3,0.5,0.2,13.5,8.5,158.80000000000,
オホーツク,オホーツク,興部町,入込総数,3.3,6.6,4.3,8.4,16.9,6.5,3.5,1.5,0.8,0.6,1.3,1.5,55.2,49.5,111.50000000000,
オホーツク,オホーツク,興部町,内道外客,0.3,0.6,0.5,0.8,1.7,0.6,0.2,0.1,0.1,0.1,0.1,0.1,5.2,2.3,226.10000000000,
オホーツク,オホーツク,興部町,内道内客,3,6,3.8,7.6,15.2,5.9,3.3,1.4,0.7,0.5,1.2,1.4,50,47.2,105.90000000000,
オホーツク,オホーツク,興部町,内日帰客,3.3,6.6,4.2,8.1,16.4,6.3,3.4,1.5,0.8,0.6,1.3,1.5,54,47.8,113.00000000000,
